Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,return_1d,return_5d,return_10d,return_20d,sma_5,ema_5,close_to_sma_5,sma_10,ema_10,close_to_sma_10,sma_20,ema_20,close_to_sma_20,sma_50,ema_50,close_to_sma_50,sma_200,ema_200,close_to_sma_200,volatility_5d,volatility_10d,volatility_20d,rsi,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,bb_position,volume_sma_5,volume_ratio_5,volume_sma_10,volume_ratio_10,volume_sma_20,volume_ratio_20,day_of_week,day_of_month,month,quarter,sentiment_score_mean,sentiment_score_median,sentiment_score_std,sentiment_score_min,sentiment_score_max,news_count,sentiment_positive_mean,sentiment_negative_mean,sentiment_neutral_mean,sentiment_score_mean_lag_1,sentiment_positive_mean_lag_1,sentiment_negative_mean_lag_1,sentiment_score_mean_lag_3,sentiment_positive_mean_lag_3,sentiment_negative_mean_lag_3,sentiment_score_mean_lag_5,sentiment_positive_mean_lag_5,sentiment_negative_mean_lag_5,sentiment_score_mean_lag_7,sentiment_positive_mean_lag_7,sentiment_negative_mean_lag_7
2020-04-14 00:00:00-04:00,110.02349853515625,114.5999984741211,109.31050109863281,114.16600036621094,161744000,0.0,0.0,AMZN,0.052769449861283624,0.1430373483184313,0.1626161346530708,0.35175685882211694,105.49550018310546,106.79748384954443,0.08218834138002418,101.14990005493163,102.9963754722809,0.128681296810087,97.85787467956543,99.79130488175564,0.16665113298287237,98.7284196472168,97.49484476173158,0.15636410239479948,93.04321727752685,93.43941852782605,0.2270212026920737,0.027992613543386526,0.028565035551441267,0.029476994799005927,71.62504864113217,3.0768871342419715,1.1915551215506348,1.8853320126913367,109.21966585930392,97.85787467956543,86.49608349982694,0.23221005395718136,1.2176740633874628,114166800.0,1.416734111843373,103012600.0,1.5701380219507128,131456400.0,1.2304003456659394,1,14,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15 00:00:00-04:00,112.88400268554688,116.66850280761719,112.25,115.38400268554688,137332000,0.0,0.0,AMZN,0.010668695718768717,0.14718632516390917,0.18359562002037144,0.27648469850251445,108.4563003540039,109.65965679487859,0.06387551768713107,102.93970031738282,105.24867132923835,0.12088924224372022,99.10747489929199,101.27632372021195,0.16423108148799348,99.03189971923828,98.19638036658709,0.1651195525145719,93.14672977447509,93.65777284167174,0.23873380165800984,0.02736779273351125,0.027519921001191633,0.0265231619862768,72.56958505228194,3.9130387819529773,1.7358518536311034,2.177186928321874,112.3531276741862,99.10747489929199,85.86182212439778,0.26729876406101105,1.1144101790553274,121177200.0,1.1333155081979118,106498600.0,1.289519298845243,127405900.0,1.077909264798569,2,15,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16 00:00:00-04:00,117.30000305175781,123.05000305175781,116.75,120.40950012207031,240764000,0.0,0.0,AMZN,0.043554542393708484,0.17875181912322824,0.2623525441672627,0.31595082100623295,112.10820007324219,113.24293790394249,0.07404721548829385,105.4421501159668,108.00518565520781,0.1419484522047607,100.55294990539551,103.0985309965794,0.19747357223588846,99.3904197692871,99.06748310209623,0.21147994345505694,93.26822978973388,93.92395947560074,0.29100231014917255,0.02702212823561345,0.024873045358991357,0.027409718075414098,76.10404875455723,4.92444469709649,2.373570422324181,2.550874274772309,116.36426765193839,100.55294990539551,84.74163215885262,0.31448739716574886,1.127922053524489,153420800.0,1.569304813949608,122331200.0,1.968132414298233,129798900.0,1.8549001570891588,3,16,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-17 00:00:00-04:00,118.61650085449219,120.0,115.8010025024414,118.75,158600000,0.0,0.0,AMZN,-0.013782136130354505,0.16264269353525007,0.23773343881041198,0.26267323649171725,115.43059997558593,115.078625269295,0.028756673058236926,107.72300033569336,109.95878826335185,0.10236439414000342,101.7881248474121,104.58914709214326,0.16663903749101383,99.72554977416992,99.83934650985718,0.19076806564527593,93.37840229034424,94.17098502349796,0.2717073443896276,0.03160289081501607,0.02712281008358149,0.02789366889389821,72.76959996163421,5.528355934868884,3.0045275248331214,2.5238284100357626,119.23443355852996,101.7881248474121,84.34181613629426,0.3427965440422672,0.9861164454168678,166554800.0,0.952239142912723,129519200.0,1.2245288729393016,127329000.0,1.2455921274807782,4,17,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,119.49749755859375,122.2490005493164,119.30249786376953,119.68049621582031,115414000,0.0,0.0,AMZN,0.007835757606907912,0.10362077813093751,0.25544032394325167,0.2965835946252997,117.6779998779297,116.6125822514701,0.017016743486189867,110.15810012817383,111.72637152743702,0.08644299490066332,103.15692481994628,106.02641843725536,0.1601789838608978,100.06892974853515,100.61743081205181,0.1959805757548061,93.49205478668213,94.42481127921481,0.2801140855112396,0.0274076135088941,0.02581835738376114,0.02697862868542969,73.47146177872814,6.0127321761534915,3.6061684550971957,2.406563721056296,121.72968642960151,103.15692481994628,84.58416321029105,0.360087539291672,0.9448334540428304,162770800.0,0.7090583814787419,133840800.0,0.8623229986670731,123281800.0,0.9361803607669583,0,20,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-21 00:00:00-04:00,120.83049774169922,121.41549682617188,113.98300170898438,116.40599822998047,149534000,0.0,0.0,AMZN,-0.02736033095931456,0.019620533754219904,0.16546435119344705,0.22350388965474766,118.1259994506836,116.54372091097355,-0.01456073369708255,111.81074981689453,112.57721274608129,0.04109844912596761,104.22014961242675,107.01494984608631,0.11692411364664479,100.31776977539063,101.23659031863724,0.16037266867685607,93.5883572769165,94.64352979083175,0.24380854218382497,0.0270335582252621,0.02868481395807833,0.028118742690604485,66.93331413150888,6.062494552350472,4.097433674547851,1.965060877802621,123.28890339140615,104.22014961242675,85.15139583344735,0.3659321896944528,0.8195239908909749,160328800.0,0.9326708613798643,137247800.0,1.0895183747936215,122950000.0,1.2162179747864985,1,21,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-22 00:00:00-04:00,118.44999694824219,119.69999694824219,117.55000305175781,118.17449951171875,84244000,0.0,0.0,AMZN,0.015192527091639096,0.024184434247585873,0.17493037741456519,0.2182310484788439,118.68409881591796,117.08731377788861,-0.00429374540720584,113.57019958496093,113.59490124892446,0.040541444354100786,105.2786247253418,108.07776409995606,0.12249281200263207,100.54734970092774,101.90082205169925,0.17531192878998736,93.69114978790283,94.87766904050521,0.26131977010892804,0.02737837989608025,0.028522823575006562,0.02806117580551199,68.56057069477728,6.173470937346011,4.512641127107483,1.6608298102385275,125.00005617227187,105.2786247253418,85.55719327841173,0.3746521480192339,0.8269507799441298,149711200.0,0.5627100711236033,135444200.0,0.6219830749489458,120015100.0,0.7019450052535056,2,22,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-23 00:00:00-04:00,119.9990005493164,121.21099853515625,119.10399627685547,119.97250366210938,101332000,0.0,0.0,AMZN,0.015214823484082762,-0.0036292523390423215,0.17447383132652505,0.27235082398383503,118.59669952392578,118.04904373929553,0.011600694991567018,115.35244979858399,114.754465324049,0.040051631947066735,106.56264991760254,109.21059643920876,0.12584009270486174,100.79599975585937,102.60951544818592,0.19025064439757444,93.79393730163574,95.12736914878302,0.2791072335121718,0.019108614290815836,0.028524635526043146,0.026585267309199453,70.16795028903786,6.333495832888275,4.876812068263642,1.456683764624633,126.61348171262362,106.56264991760254,86.51181812258146,0.37632006731298423,0.8343964450351805,121824800.0,0.8317846612512395,137622800.0,0.7363024150068157,118602600.0,0.8543826189307823,3,23,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-24 00:00:00-04:00,120.8499984741211,121.02149963378906,119.0999984741211,120.51100158691406,76498000,0.0,0.0,AMZN,0.004488511186874211,0.014829487047697265,0.17988408830013114,0.23254022336547342,118.94889984130859,118.86969635516839,0.013132544711968785,117.18974990844727,115.80110828093355,0.028340803534963266,107.69947509765625,110.28682550089498,0.11895625747145933,101.04621978759765,103.31153451244977,0.19263245908884064,93.89213981628419,95.3799428675527,0.2835046876417362,0.017643568033112508,0.028261186872289873,0.02599581116094389,70.65190173152747,6.429651972025312,5.187380049015976,1.2422719230093353,128.22492930537774,107.69947509765625,87.17402088993475,0.38116163870084024,0.8120887450188126,105404400.0,0.7257571790171947,135979600.0,0.5625696795695825,116206200.0,0.6582953405239996,4,24,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,122.16000366210938,122.24400329589844,118.1500015258789,118.80000305175781,112912000,0.0,0.0,AMZN,-0.01419786171076054,-0.007357031361857835,0.09550140545463015,0.2504605703515641,118.77280120849609,118.84646525403154,0.0002290241788098779,118.22540054321288,116.34636187562886,0.004860228900936514,108.88922538757325,111.09760431526286,0.09101706462608017,101.27234985351562,103.9189254355599,0.17307441985492478,93.9858723449707,95.6129785313007,0.2640197945464402,0.018866240500518626,0.024918900359806696,0.025050780530286483,66.93628761824962,6.2952256796897075,5.408949175150722,0.8862765045389853,129.07212394646436,108.88922538757325,88.70632682868212,0.37070515447333596,0.74552414102628,104904000.0,1.0763364600015253,133837400.0,0.8436505789861429,116463900.0,0.9695021375722435,0,27,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-28 00:00:00-04:00,118.6050033569336,118.67500305175781,115.30000305175781,115.7040023803711,105388000,0.0,0.0,AMZN,-0.0260606110425593,-0.0060305814157657345,0.013471629112228767,0.17827846801900993,118.63240203857421,117.79897762947807,-0.0246846528257173,118.3792007446289,116.22956924012745,-0.022598550652735194,109.76455039978028,111.53630889289221,0.05411083960129548,101.45155990600585,104.38108531574858,0.1404851979365327,94.06164234161378,95.81288941937852,0.23008698870211552,0.01842168336158885,0.02198420157671865,0.02582451193545468,60.714239064658344,5.871191058863857,5.50139755189335,0.36979350697050783,129.50877798777583,109.76455039978028,90.02032281178472,0.3597559961951992,0.6504098338139597,96074800.0,1.0969369699442517,128201800.0,0.8220477403593397,115607200.0,0.9116041215426028,1,28,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-29 00:00:00-04:00,116.50050354003906,119.59449768066406,115.5,118.635498046875,91832000,0.0,0.0,AMZN,0.02533616474965794,0.003900998413879808,0.028179776101106002,0.2169490795867952,118.72460174560547,118.07781776861039,-0.0007505074552399682,118.70435028076172,116.66701084135427,-0.0005800312602181057,110.82202529907227,112.21242214565247,0.07050469188518016,101.66859985351563,104.94008189343982,0.16688434991536538,94.14957233428954,96.03998028080738,0.260074741769885,0.021034031427778346,0.02311974976013493,0.025803465235265072,64.11558309508774,5.705913548036349,5.5423007511219495,0.1636127969143999,130.05620449820097,110.82202529907227,91.58784609994356,0.347118348491141,0.7031142755537153,97592400.0,0.9409749119808509,123651800.0,0.7426660994825793,115075200.0,0.7980172965156698,2,29,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-30 00:00:00-04:00,120.99199676513672,123.75,119.80049896240234,123.69999694824219,190692000,0.0,0.0,AMZN,0.042689574239964,0.031069563211174822,0.02732755158717537,0.29684954843919553,119.47010040283203,119.9518774951543,0.03540548246923447,119.03339996337891,117.94573558806117,0.039204097222283574,112.23777503967285,113.30647688875625,0.10212445769276668,101.97237976074219,105.67576483676541,0.21307355225483127,94.26559730529785,96.31520460120946,0.3122496486986148,0.028094107101493054,0.02295227012936234,0.025643925628387174,69.09398852009332,5.915403575297233,5.616921315957007,0.29848225934022654,130.84582852005389,112.23777503967285,93.62972155929182,0.3315827220167829,0.8079908900910635,115464400.0,1.6515220275686706,118644600.0,1.607253933175214,120487900.0,1.5826651472886488,3,30,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01 00:00:00-04:00,116.83999633789062,118.12200164794922,112.90950012207031,114.302001953125,195452000,0.0,0.0,AMZN,-0.07597409237648922,-0.051522263959536074,-0.037456825657894766,0.19137187318194382,118.22830047607422,118.06858564781119,-0.03320946429187477,118.5886001586914,117.28323856352732,-0.03614679825742284,113.15580024719239,113.40128879964853,0.010129411867784821,102.10531982421875,106.01404864525009,0.1194519751752765,94.33909980773926,96.49417788556715,0.21160793548030066,0.04650897443830041,0.03383249333923482,0.03251608278944406,54.09600228027333,5.262424325531612,5.546021917871928,-0.2835975923403167,130.11749289730784,113.15580024719239,96.19410759707692,0.29979360515434667,0.5337879517562422,139255200.0,1.4035526141932222,122329800.0,1.5977464199238451,125924500.0,1.552136399191579,4,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04 00:00:00-04:00,112.81900024414062,116.3489990234375,112.81900024414062,115.79949951171875,97318000,0.0,0.0,AMZN,0.013101236487597756,-0.025256763156241924,-0.03242797971946032,0.21472893057942732,117.62819976806641,117.31222360244703,-0.015546444304625928,118.20050048828125,117.01346782683484,-0.020312951016654424,114.17930030822754,113.6296898198457,0.014189955614699601,102.32533981323242,106.39779181648416,0.1316795988469699,94.42362232208252,96.68627082549038,0.22638272779582969,0.04743351909072356,0.03406495134213861,0.032312888069868755,55.74445310552337,4.810318743346286,5.3988812829668,-0.5885625396205132,128.9393558655709,114.17930030822754,99.41924475088419,0.2585417062024117,0.5548845902780203,136136400.0,0.7148565703221181,120520200.0,0.8074828949835795,127180500.0,0.7651959223308604,0,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-05 00:00:00-04:00,117.0,117.55000305175781,115.35649871826172,115.88999938964844,64850000,0.0,0.0,AMZN,0.0007815221854263754,0.0016075244196469551,-0.004432751303009241,0.16029813757208355,117.66539916992187,116.8381488648475,-0.01508854593447273,118.14890060424804,116.80920083825548,-0.019119104816438637,114.97982521057129,113.84495739792214,0.007915946796842599,102.63384979248048,106.7700352507259,0.12915962544492987,94.51194232940674,96.87735288633345,0.22619424099582885,0.04583010322553488,0.032950787169533986,0.031132299326475037,55.84764507775864,4.4085058843938185,5.2008062032522036,-0.792300318858385,128.1224183118678,114.97982521057129,101.83723210927481,0.22860694173482107,0.5346268872536026,128028800.0,0.506526656502287,112051800.0,0.5787501851822103,124649800.0,0.5202575535620595,1,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-06 00:00:00-04:00,116.47200012207031,117.87249755859375,116.0,117.56300354003906,62356000,0.0,0.0,AMZN,0.014436139090531874,-0.009040249541601542,-0.005174517126844691,0.16885068005378345,117.45090026855469,117.07976708991134,0.0009544692397251975,118.08775100708007,116.9462558749434,-0.004443707857638368,115.8289752960205,114.1990570305047,0.014970591249615639,103.0123698425293,107.19328890913033,0.14125132466860735,94.60334983825683,97.08318045287045,0.2426938764963007,0.04463794985870904,0.03291303000269775,0.031165088140035043,57.80630685978174,4.176914877161437,4.99602793803405,-0.8191130608726134,127.1180348190404,115.8289752960205,104.5399157730006,0.19492634712806192,0.5768012711990155,122133600.0,0.5105556538086161,109863000.0,0.5675796218927209,122653600.0,0.5083911112270655,2,6,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-07 00:00:00-04:00,118.73899841308594,118.80000305175781,117.15550231933594,118.38050079345703,67928000,0.0,0.0,AMZN,0.006953694859791026,-0.04300320360566301,-0.013269731147197428,0.15888887934540308,116.38700103759766,117.51334499109323,0.017128199352910434,117.92855072021484,117.20702767830952,0.003832405897316926,116.64050025939942,114.5972897698335,0.01491763607141583,103.40038986206055,107.63200310067255,0.14487480125926444,94.69662982940673,97.29509428875271,0.2501025749988792,0.03830714507267168,0.032590287065480374,0.031118247674620514,58.76881705738783,4.0130822178969225,4.799438794006625,-0.7863565761097027,125.94899227338958,116.64050025939942,107.33200824540926,0.15960994668727926,0.5934630728286863,97580800.0,0.6961205483045845,106522600.0,0.6376862750252059,122072700.0,0.5564552926248048,3,7,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08 00:00:00-04:00,118.60700225830078,119.36199951171875,117.8499984741211,118.98049926757812,64132000,0.0,0.0,AMZN,0.005068389389295991,0.04093101813187627,-0.012700104547982871,0.16489943702421783,117.32270050048828,118.00239641658818,0.0141302472583551,117.77550048828125,117.52947705817652,0.010231319538453354,117.48262519836426,115.01473829342821,0.012749749732650084,103.8956999206543,108.0770421660414,0.14519175825798536,94.79132984161377,97.51086966494731,0.25518335343941145,0.005683721569693492,0.032601344569416144,0.031069815941122535,59.499066707483806,3.886853292273159,4.616921693659932,-0.7300684013867729,123.84944245611273,117.48262519836426,111.1158079406158,0.10838738489199358,0.6176313068661535,71316800.0,0.8992551544657079,105286000.0,0.6091218205649374,120632800.0,0.5316298718093255,4,8,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,118.73500061035156,120.9834976196289,118.60549926757812,120.44999694824219,65184000,0.0,0.0,AMZN,0.012350743942999287,0.04015990963806204,0.013888837155715539,0.1107166460788469,118.25279998779297,118.81826326047285,0.01858050685206636,117.94049987792968,118.0604806745521,0.02127765333290843,118.08295021057128,115.53238197483905,0.020045626684037643,104.42094985961914,108.56225607906889,0.15350413025520337,94.90012481689453,97.73911989950794,0.2692290677240412,0.005525279102764295,0.03246857147210238,0.02843549604401881,61.30659838021376,3.8608862476662154,4.465714604461189,-0.6048283567949735,122.94828123149412,118.08295021057128,113.21761918964845,0.0824053093566301,0.743256494521305,64890000.0,1.0045307443365696,100513200.0,0.6485118372512267,117175300.0,0.5562947139883576,0,11,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-12 00:00:00-04:00,120.59249877929688,120.94999694824219,117.75,117.84750366210938,61498000,0.0,0.0,AMZN,-0.021606420523622827,0.016891054299511765,0.018525731501418896,0.032246932397467454,118.64430084228516,118.49467672768503,-0.006715848755642906,118.15485000610352,118.0217575813807,-0.0026012164881785704,118.26702537536622,115.75286975457908,-0.0035472416079235236,104.82394989013672,108.92638343526654,0.12424215826270912,95.00359985351562,97.93920350388314,0.24045303381994332,0.014514107928459434,0.03207097660522123,0.02676363307780701,56.49758316383037,3.5889366913434486,4.290359021837641,-0.701422330494192,122.7737369527465,118.26702537536622,113.76031379798593,0.0762124787205308,0.4534558950518966,64219600.0,0.9576204149511987,96124200.0,0.6397764558768759,112163000.0,0.5482913260166008,1,12,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-13 00:00:00-04:00,118.33999633789062,120.38500213623047,116.88999938964844,118.39600372314453,95658000,0.0,0.0,AMZN,0.004654320575239401,0.007085563978652232,-0.002018740829459298,0.026104147607066253,118.81090087890625,118.46178572617153,-0.0034920798739216385,118.13090057373047,118.08980233442867,0.0022441473664089884,118.4176254272461,116.00459679920436,-0.00018258856334563145,105.28287994384766,109.29774109361469,0.12455134003069368,95.11746738433838,98.14275393999738,0.2447346105710031,0.013267158564265906,0.031072671842772043,0.026694028695272178,57.258557228118015,3.378726226827368,4.108032462835586,-0.7293062360082185,122.71513613804264,118.4176254272461,114.12011471644955,0.07258228148540044,0.49748439206361456,70880000.0,1.3495767494356659,96506800.0,0.9912047648455861,110079300.0,0.868991717788903,2,13,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-14 00:00:00-04:00,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341797,72962000,0.0,0.0,AMZN,0.008838926123896362,0.008971042129766404,-0.034417945027158,-0.00803095160823697,119.02330017089844,118.788689568587,0.0035219749571524517,117.70515060424805,118.335746865154,0.014760158244997212,118.36927528381348,116.33201589008185,0.009066727552662801,105.6958999633789,109.69557466850894,0.13005799936233986,95.24004737854004,98.35469187529775,0.2541205148574017,0.013486437570382467,0.02758292556799857,0.024892569603140235,58.7414672494818,3.2590083812388286,3.938227646516235,-0.6792192652774065,122.59356307062325,118.36927528381348,114.14498749700371,0.07137473430805777,0.6270299306969092,71886800.0,1.014956848823428,84733800.0,0.861073149085725,101689200.0,0.717499990166114,3,14,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15 00:00:00-04:00,118.4260025024414,120.55000305175781,117.81849670410156,120.48899841308594,84700000,0.0,0.0,AMZN,0.008761547889003296,0.012678541061718951,0.05412850478767828,0.014644197162829053,119.325,119.35545918342,0.009754857851128618,118.32385025024413,118.72724714659617,0.018298493146248207,118.45622520446777,116.7279189875108,0.017160543526601346,106.18164993286133,110.11884618790413,0.13474407761860108,95.37579738616944,98.57493392778889,0.2633079011149446,0.013803413585474022,0.010360788380026926,0.024750506533602275,60.22752632614779,3.2115542257086247,3.7928929623547134,-0.5813387366460887,122.78383433565823,118.45622520446777,114.12861607327731,0.07306680799123141,0.7348609991100309,76000400.0,1.1144678185904284,73658600.0,1.1498996722718053,97994200.0,0.8643368689167318,4,15,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,120.21749877929688,121.6500015258789,119.20050048828125,121.31300354003906,87144000,0.0,0.0,AMZN,0.006838841203809398,0.007164853579595398,0.047612503089984104,0.013640546085929017,119.49760131835937,120.00797396895969,0.015191955333422769,118.87520065307618,119.1973846726767,0.020507245191344392,118.53785057067871,117.16459370679921,0.023411534425501035,106.70682006835938,110.55783275073294,0.13688144265120594,95.51853240966797,98.80118357641038,0.27004676976967756,0.013028329850865343,0.010022898077789642,0.024737068916269853,61.40625566703925,3.2035087381902514,3.675016117521821,-0.4715073793315696,123.02145914331408,118.53785057067871,114.05424199804335,0.07564855531038991,0.8094776143370136,80392400.0,1.0839830630756142,72641200.0,1.1996497855211643,96580700.0,0.9022920728468524,0,18,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-19 00:00:00-04:00,121.49150085449219,124.25,121.44850158691406,122.46649932861328,86410000,0.0,0.0,AMZN,0.009508426590011165,0.0391946840023647,0.056747777837612645,0.05206347774845099,120.42140045166016,120.82748242217754,0.016982852460464937,119.53285064697266,119.79176915557427,0.024542614567980348,118.84087562561035,117.66953709935294,0.030508221046981365,107.35554000854492,111.02483928319884,0.14075621359517743,95.67505489349365,99.03665956085952,0.28002538869660554,0.0019817995390873375,0.010022981150991405,0.02387297958162989,63.056834892559365,3.2527148295285997,3.590555859923177,-0.33784103039457714,123.53221244972727,118.84087562561035,114.14953880149343,0.07895156947338965,0.8864169040650163,85374800.0,1.0121253578339275,74797200.0,1.155257148663319,93424500.0,0.9249179818998229,1,19,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-20 00:00:00-04:00,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,79962000,0.0,0.0,AMZN,0.019846275173532213,0.054908943260326915,0.062383568069450446,0.05688624610119675,121.72160034179687,122.18398933939439,0.026087422635872715,120.26625061035156,120.71999352252952,0.03850417336514167,119.17700080871582,118.3578672016839,0.047995857642811,107.9616600036621,111.56884571028235,0.15686441992084577,95.8582574081421,99.29397663540261,0.3029342129812127,0.0051765492210732065,0.010678664209298834,0.024022146207998536,66.32491807965326,3.448084981853256,3.562061684309193,-0.11397670245593661,124.57708008041489,119.17700080871582,113.77692153701675,0.09062284224397336,1.0296220737989812,82235600.0,0.9723526064137673,76557800.0,1.0444657500607384,93210400.0,0.8578656458935913,2,20,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-21 00:00:00-04:00,125.0,126.27249908447266,122.12699890136719,122.33699798583984,102288000,0.0,0.0,AMZN,-0.02049693045417056,0.024233424442564155,0.03342186564395311,0.019708635325222712,122.30050048828124,122.23499222154287,0.00029842476042940547,120.66190032958984,121.01399433404049,0.0138825731376222,119.29522552490235,118.73683203827018,0.025497855824100357,108.58753997802734,111.99112619167676,0.12662095495113634,96.02298488616944,99.52326062637403,0.27403869116195856,0.015069033818519284,0.01357611478315416,0.02439480409694506,60.2765703473938,3.35764141119283,3.5211776296859205,-0.1635362184930904,124.86936284059313,119.29522552490235,113.72108820921157,0.09345113840330853,0.7728469257812446,88100800.0,1.1610337250059024,79993800.0,1.2786990991801865,93258200.0,1.0968258019133974,3,21,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
