Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,return_1d,return_5d,return_10d,return_20d,sma_5,ema_5,close_to_sma_5,sma_10,ema_10,close_to_sma_10,sma_20,ema_20,close_to_sma_20,sma_50,ema_50,close_to_sma_50,sma_200,ema_200,close_to_sma_200,volatility_5d,volatility_10d,volatility_20d,rsi,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,bb_position,volume_sma_5,volume_ratio_5,volume_sma_10,volume_ratio_10,volume_sma_20,volume_ratio_20,day_of_week,day_of_month,month,quarter,sentiment_score_mean,sentiment_score_median,sentiment_score_std,sentiment_score_min,sentiment_score_max,news_count,sentiment_positive_mean,sentiment_negative_mean,sentiment_neutral_mean,sentiment_score_mean_lag_1,sentiment_positive_mean_lag_1,sentiment_negative_mean_lag_1,sentiment_score_mean_lag_3,sentiment_positive_mean_lag_3,sentiment_negative_mean_lag_3,sentiment_score_mean_lag_5,sentiment_positive_mean_lag_5,sentiment_negative_mean_lag_5,sentiment_score_mean_lag_7,sentiment_positive_mean_lag_7,sentiment_negative_mean_lag_7,target
2017-02-23,42.26251,42.33898,41.836445,42.258533,2.7734e+07,0.0,0.0,GOOGL,-0.0004230991,0.016337816,0.025449384,-0.008678543,42.113045,42.101063,0.0034547555,41.819416,41.87355,0.010500297,41.468884,41.599922,0.019041969,41.011887,41.0345,0.0303972,39.027084,39.28724,0.08280017,0.002469068,0.0030414849,0.007728414,65.82972,0.3362791,0.2616257,0.0746534,42.725307,41.468884,40.21246,0.060596038,0.81424445,2.53508e+07,1.0940089,2.59264e+07,1.0697204,3.55341e+07,0.78048974,3.0,23.0,2.0,1.0,0.3723467,0.5717792,0.5708751,-0.6508648,0.82825977,6.0,0.48082417,0.10847746,0.41069838,-0.087310955,0.21244106,0.299752,-0.35442674,0.027254667,0.3816814,0.060588464,0.2787954,0.21820693,-0.33819506,0.11422206,0.4524171,0
2017-02-24,42.092182,42.12744,41.859287,42.10013,2.6924e+07,0.0,0.0,GOOGL,-0.003748481,0.00669678,0.021383982,-0.010700392,42.169056,42.100754,-0.0016345399,41.90756,41.914745,0.0045950892,41.446117,41.64756,0.015779812,41.051525,41.07629,0.025543623,39.054005,39.31531,0.07799769,0.003488244,0.0035850932,0.00775986,61.9904,0.33484116,0.27626878,0.058572367,42.63428,41.446117,40.25795,0.05733547,0.775219,2.67152e+07,1.0078157,2.62304e+07,1.0264426,3.3387e+07,0.80642164,4.0,24.0,2.0,1.0,0.37474602,0.65892684,0.7289389,-0.70630217,0.8874326,4.0,0.55132157,0.17657554,0.2721029,0.3723467,0.48082417,0.10847746,-0.019155513,0.28276798,0.30192348,0.31256253,0.34008253,0.027520008,0.06938471,0.26992843,0.20054372,1
2017-02-27,41.95811,42.24215,41.861774,42.192493,2.0206e+07,0.0,0.0,GOOGL,0.0021939427,0.003685516,0.017751774,0.005490855,42.200043,42.131332,-0.0001788567,41.98115,41.965244,0.005034199,41.457638,41.69946,0.017725486,41.085617,41.120064,0.026940694,39.083584,39.344025,0.0795452,0.0028588062,0.003351664,0.007100289,63.333252,0.33726686,0.2884684,0.048798468,42.671066,41.457638,40.244205,0.05853832,0.80280143,2.49116e+07,0.81110805,2.54208e+07,0.7948609,3.06448e+07,0.6593615,0.0,27.0,2.0,1.0,-0.1326135,-0.3742224,0.84212494,-0.90030164,0.9762243,5.0,0.2969348,0.42954832,0.2735169,-0.12684779,0.02037335,0.14722113,0.37474602,0.55132157,0.17657554,-0.087310955,0.21244106,0.299752,-0.35442674,0.027254667,0.3816814,0
2017-02-28,42.07729,42.150784,41.78381,41.957115,2.7662e+07,0.0,0.0,GOOGL,-0.0055786762,-0.005110308,0.007115863,0.025612032,42.156937,42.07326,-0.004739979,42.010796,41.963768,-0.0012778131,41.510025,41.724,0.010770651,41.112473,41.15289,0.02054467,39.1126,39.3701,0.0727264,0.0035717566,0.003859402,0.0041607562,57.735416,0.31654724,0.29408416,0.02246308,42.714222,41.510025,40.30583,0.05801955,0.6856383,2.54028e+07,1.0889351,2.55956e+07,1.0807326,2.8511e+07,0.970222,1.0,28.0,2.0,1.0,0.101700455,0.18944357,0.31463966,-0.32184312,0.34975776,4.0,0.18216123,0.08046078,0.737378,-0.1326135,0.2969348,0.42954832,0.19765483,0.3923971,0.19474229,0.3723467,0.48082417,0.10847746,-0.019155513,0.28276798,0.30192348,1
2017-03-01,42.277412,42.606148,42.16022,42.544075,3.6374e+07,0.0,0.0,GOOGL,0.013989518,0.006331057,0.019904122,0.044575248,42.21047,42.230198,0.007903393,42.093826,42.06928,0.010696349,41.6008,41.8021,0.022674454,41.15329,41.207443,0.033795193,39.14535,39.40177,0.08682319,0.007707051,0.0057131704,0.0048192726,65.84305,0.34352955,0.30397326,0.039556313,42.83041,41.6008,40.37119,0.059114814,0.8835664,2.778e+07,1.3093592,2.65064e+07,1.3722724,2.83095e+07,1.2848691,2.0,1.0,3.0,1.0,0.28767475,0.47418046,0.64606684,-0.9208391,0.9870683,9.0,0.42919666,0.14152192,0.4292814,0.101700455,0.18216123,0.08046078,-0.12684779,0.02037335,0.14722113,0.37474602,0.55132157,0.17657554,-0.087310955,0.21244106,0.299752,0
2017-03-02,42.52222,42.531162,42.14532,42.201435,2.5018e+07,0.0,0.0,GOOGL,-0.008053764,-0.0013511683,0.014964573,0.04245387,42.19905,42.22061,5.6534725e-05,42.156048,42.093307,0.0010766853,41.686733,41.840134,0.012346926,41.193027,41.246426,0.024480054,39.175034,39.42971,0.07725332,0.008807228,0.0063689835,0.0050177355,58.757187,0.3334216,0.3098629,0.023558669,42.82412,41.686733,40.549343,0.054568395,0.72626513,2.72368e+07,0.91853666,2.62938e+07,0.9514791,2.73094e+07,0.91609484,3.0,2.0,3.0,1.0,-0.15533677,-0.18729831,0.45741773,-0.7274788,0.70047975,7.0,0.100885,0.25622177,0.64289325,0.28767475,0.42919666,0.14152192,-0.1326135,0.2969348,0.42954832,0.19765483,0.3923971,0.19474229,0.3723467,0.48082417,0.10847746,0
2017-03-03,42.156242,42.2496,41.94619,42.163193,2.01e+07,0.0,0.0,GOOGL,-0.00090618577,0.0014979664,0.008204779,0.037665408,42.211662,42.201473,-0.0011482501,42.190357,42.106014,-0.0006438908,41.763256,41.8709,0.009576318,41.22936,41.282375,0.02264978,39.207035,39.456985,0.07539864,0.008613722,0.0062183863,0.005045641,58.006855,0.31865188,0.3116207,0.0070311725,42.80389,41.763256,40.722622,0.049834907,0.69216084,2.5872e+07,0.77690166,2.62936e+07,0.7644446,2.66252e+07,0.7549239,4.0,3.0,3.0,1.0,0.005687728,0.03882733,0.5002357,-0.7190264,0.679606,5.0,0.16674544,0.16105771,0.67219687,-0.15533677,0.100885,0.25622177,0.101700455,0.18216123,0.08046078,-0.12684779,0.02037335,0.14722113,0.37474602,0.55132157,0.17657554,0
2017-03-06,42.052956,42.156242,41.770405,42.073315,2.0958e+07,0.0,0.0,GOOGL,-0.0021316716,-0.0028246439,0.00085046183,0.033092342,42.187828,42.158752,-0.0027143345,42.193935,42.100067,-0.0028586858,41.83064,41.89018,0.0058013652,41.261208,41.313393,0.019682104,39.238194,39.483093,0.07225413,0.008596791,0.006077072,0.0051222416,56.19071,0.29627904,0.30855238,-0.012273324,42.75658,41.83064,40.9047,0.044270873,0.6310425,2.60224e+07,0.805383,2.5467e+07,0.8229473,2.6145e+07,0.8016064,0.0,6.0,3.0,1.0,0.2401068,0.32825252,0.30926093,-0.16131836,0.53237915,5.0,0.27284756,0.03274075,0.6944117,0.38610736,0.48673537,0.10062802,0.005687728,0.16674544,0.16105771,0.28767475,0.42919666,0.14152192,-0.1326135,0.2969348,0.42954832,1
2017-03-07,42.07282,42.37424,41.986416,42.265987,2.0774e+07,0.0,0.0,GOOGL,0.0045794523,0.0073616174,0.002213689,0.035941157,42.2496,42.194496,0.00038784777,42.20327,42.130234,0.0014860891,41.903957,41.92597,0.008639477,41.29989,41.35075,0.02339224,39.27192,39.51086,0.07623938,0.008302472,0.0061694672,0.0051642936,59.143826,0.290744,0.3049907,-0.01424671,42.7107,41.903957,41.097218,0.038504325,0.7243768,2.46448e+07,0.84293646,2.50238e+07,0.8301697,2.58328e+07,0.80417144,1.0,7.0,3.0,1.0,-0.24389435,-0.1621796,0.4311834,-0.80927634,0.35104603,5.0,0.070209205,0.31410354,0.61568725,0.2401068,0.27284756,0.03274075,0.6735541,0.6735541,0.0,-0.15533677,0.100885,0.25622177,0.101700455,0.18216123,0.08046078,1
2017-03-08,42.36381,42.55301,42.270954,42.389633,2.0576e+07,0.0,0.0,GOOGL,0.0029254204,-0.0036301608,0.0026779133,0.029436838,42.21871,42.259544,0.004048455,42.214592,42.1774,0.0041464893,41.964565,41.970127,0.010129197,41.343548,41.39149,0.02530223,39.304676,39.53958,0.07848827,0.004929118,0.00618977,0.004866888,60.962437,0.29295757,0.30258408,-0.009626511,42.72214,41.964565,41.20699,0.03610549,0.7805445,2.14852e+07,0.9576825,2.46326e+07,0.8353158,2.5195e+07,0.81667,2.0,8.0,3.0,1.0,0.7412636,0.7412636,0.0,0.7412636,0.7412636,1.0,0.7412636,0.0,0.25873637,-0.24389435,0.070209205,0.31410354,0.38610736,0.48673537,0.10062802,0.005687728,0.16674544,0.16105771,0.28767475,0.42919666,0.14152192,1
2017-03-09,42.392117,42.740707,42.34146,42.59819,2.6954e+07,0.0,0.0,GOOGL,0.004920003,0.009401463,0.008037591,0.03369153,42.298065,42.372425,0.0070955176,42.248558,42.253906,0.008275638,42.033985,42.02994,0.013422553,41.393246,41.438812,0.029109675,39.339584,39.5701,0.08283276,0.0032201658,0.006350416,0.0049240575,63.88274,0.30799034,0.30366534,0.0043250057,42.753857,42.033985,41.314117,0.034251742,0.89187944,2.18724e+07,1.2323294,2.45546e+07,1.0977169,2.52405e+07,1.067887,3.0,9.0,3.0,1.0,0.1090138,0.19497715,0.62865204,-0.7362965,0.959641,7.0,0.31010056,0.20108676,0.48881269,0.7412636,0.7412636,0.0,0.2401068,0.27284756,0.03274075,0.6735541,0.6735541,0.0,-0.15533677,0.100885,0.25622177,1
2017-03-10,42.839527,42.915504,42.586773,42.77547,2.6732e+07,0.0,0.0,GOOGL,0.004161689,0.014521623,0.016041342,0.037768353,42.42052,42.506775,0.008367448,42.31609,42.348736,0.010855917,42.111824,42.100945,0.015759131,41.444374,41.49123,0.032117676,39.37146,39.602077,0.08645887,0.0029073523,0.00620936,0.0049417764,66.19755,0.33040032,0.30901232,0.021387985,42.796307,42.111824,41.427345,0.0325078,0.98478,2.31988e+07,1.152301,2.45354e+07,1.0895277,2.53829e+07,1.0531499,4.0,10.0,3.0,1.0,0.21327026,0.33328253,0.74892586,-0.9163524,0.92474926,5.0,0.41379154,0.20052129,0.38568717,0.1090138,0.31010056,0.20108676,-0.24389435,0.070209205,0.31410354,0.38610736,0.48673537,0.10062802,0.005687728,0.16674544,0.16105771,1
2017-03-13,42.746674,43.059513,42.746178,42.932888,2.3332e+07,0.0,0.0,GOOGL,0.0036800834,0.02043037,0.017548017,0.035611298,42.592434,42.64881,0.0079933,42.39013,42.454945,0.012803872,42.185642,42.18018,0.0177133,41.50397,41.547764,0.0344284,39.402863,39.63531,0.08958805,0.0007828093,0.0062425854,0.004876539,68.14959,0.35675025,0.3185599,0.038190335,42.890697,42.185642,41.480583,0.033426385,1.0299197,2.36736e+07,0.98557043,2.4848e+07,0.93898904,2.51344e+07,0.92828953,0.0,13.0,3.0,1.0,-0.08149055,-0.36947578,0.78759396,-0.68456054,0.8095647,3.0,0.2698549,0.35134545,0.37879965,0.17176463,0.38507327,0.21330863,0.21327026,0.41379154,0.20052129,0.7412636,0.7412636,0.0,0.2401068,0.27284756,0.03274075,1
2017-03-14,42.89167,43.08186,42.71191,42.99893,2.1234e+07,0.0,0.0,GOOGL,0.0015383045,0.017341238,0.024830513,0.032123066,42.73902,42.76552,0.0060813054,42.494312,42.553852,0.011875001,42.252556,42.258156,0.01766467,41.56657,41.604675,0.034459446,39.434887,39.668865,0.09037798,0.001289379,0.0056948005,0.004819472,68.9595,0.3785977,0.33056748,0.048030235,43.00054,42.252556,41.50457,0.035405457,0.99892503,2.37656e+07,0.8934763,2.42052e+07,0.87724954,2.49004e+07,0.8527574,1.0,14.0,3.0,1.0,-0.23131314,-0.35664567,0.6434919,-0.8521107,0.6401495,4.0,0.16003737,0.3913505,0.44861212,-0.08149055,0.2698549,0.35134545,0.1451864,0.23502788,0.08984148,0.1090138,0.31010056,0.20108676,-0.24389435,0.070209205,0.31410354,1
2017-03-15,43.099735,43.19607,42.77001,43.12208,2.6658e+07,0.0,0.0,GOOGL,0.0028640216,0.017278956,0.013586069,0.033760607,42.885513,42.884373,0.0055162967,42.552113,42.657166,0.013394616,42.322968,42.340435,0.01888131,41.64199,41.66418,0.035543237,39.464878,39.703316,0.09266986,0.0012958418,0.0040409216,0.0048270444,70.46752,0.40122408,0.3446988,0.05652529,43.120888,42.322968,41.52505,0.037706148,1.0007489,2.4982e+07,1.0670882,2.32336e+07,1.14739,2.487e+07,1.0718938,2.0,15.0,3.0,1.0,0.96415293,0.96415293,0.0,0.96415293,0.96415293,1.0,0.96415293,0.0,0.035847053,-0.23131314,0.16003737,0.3913505,0.17176463,0.38507327,0.21330863,0.21327026,0.41379154,0.20052129,0.7412636,0.7412636,0.0,1
2017-03-16,43.22835,43.33661,43.078884,43.202034,2.209e+07,0.0,0.0,GOOGL,0.0018540905,0.014175337,0.023710068,0.039029453,43.006283,42.99026,0.004551724,42.652172,42.756233,0.012891759,42.40411,42.42249,0.018817153,41.703556,41.724487,0.035931658,39.494957,39.73822,0.09386203,0.0011310985,0.0023289225,0.0046873335,71.4377,0.4207569,0.3599104,0.060846485,43.213543,42.40411,41.594677,0.03817711,0.99289095,2.40092e+07,0.920064,2.29408e+07,0.9629132,2.46173e+07,0.8973364,3.0,16.0,3.0,1.0,-0.33943647,-0.40995738,0.18634474,-0.48022845,-0.12812357,3.0,0.0,0.33943647,0.6605635,0.96415293,0.96415293,0.0,-0.08149055,0.2698549,0.35134545,0.1451864,0.23502788,0.08984148,0.1090138,0.31010056,0.20108676,1
2017-03-17,43.384766,43.421516,43.121086,43.319717,3.7366e+07,0.0,0.0,GOOGL,0.0027240247,0.012723336,0.027429722,0.035859555,43.11513,43.10008,0.0047451276,42.767826,42.858685,0.012904385,42.47909,42.507942,0.019789161,41.767715,41.787045,0.03715798,39.525723,39.77395,0.095988,0.00085325836,0.0020288192,0.004603606,72.85144,0.4406533,0.376059,0.0645943,43.33711,42.47909,41.62108,0.04039705,0.98986644,2.6136e+07,1.4296756,2.46674e+07,1.5147928,2.54805e+07,1.4664547,4.0,17.0,3.0,1.0,0.72340536,0.79089457,0.3039231,0.17694175,0.99425685,6.0,0.72340536,0.0,0.2765946,-0.33943647,0.0,0.33943647,-0.23131314,0.16003737,0.3913505,0.17176463,0.38507327,0.21330863,0.21327026,0.41379154,0.20052129,0
2017-03-20,43.17621,43.218914,42.93736,43.098248,3.0844e+07,0.0,0.0,GOOGL,-0.0051124496,0.0038515811,0.02436064,0.02523182,43.1482,43.09947,-0.0011577536,42.87032,42.90224,0.005316716,42.532127,42.56416,0.013310444,41.822227,41.838467,0.030510569,39.55642,39.80711,0.089538604,0.003338107,0.0028657864,0.0047739213,66.2097,0.43355283,0.38755774,0.04599507,43.406204,42.532127,41.658047,0.041101996,0.82383937,2.76384e+07,1.1159836,2.5656e+07,1.2022139,2.55615e+07,1.2066585,0.0,20.0,3.0,1.0,0.12724808,-0.022010995,0.36290467,-0.090240315,0.7716506,5.0,0.16028333,0.033035252,0.8066814,0.19172351,0.38176063,0.19003713,0.72340536,0.72340536,0.0,0.96415293,0.96415293,0.0,-0.08149055,0.2698549,0.35134545,0
2017-03-21,43.20501,43.37434,42.09417,42.21583,5.076e+07,0.0,0.0,GOOGL,-0.020474516,-0.018212084,-0.0011866667,0.0010243953,42.99158,42.804924,-0.018044246,42.865303,42.77744,-0.015151436,42.534286,42.530987,-0.0074870037,41.846985,41.853264,0.0088141365,39.584797,39.83114,0.06646584,0.0099819405,0.0076761725,0.0067800735,47.592175,0.35265687,0.38057756,-0.027920708,43.40483,42.534286,41.663742,0.04093372,0.31709448,3.35436e+07,1.5132544,2.86546e+07,1.7714434,2.68392e+07,1.8912635,1.0,21.0,3.0,1.0,0.06511335,0.038137525,0.6419372,-0.6475482,0.9093552,6.0,0.29034805,0.2252347,0.48441723,0.12724808,0.16028333,0.033035252,-0.1352499,0.115197554,0.25044745,-0.33943647,0.0,0.33943647,-0.23131314,0.16003737,0.3913505,0
2017-03-22,42.183056,42.47455,42.059902,42.198948,2.7334e+07,0.0,0.0,GOOGL,-0.0003999412,-0.021407451,-0.004498394,-0.0018325271,42.806957,42.602932,-0.014203481,42.846233,42.67226,-0.01510719,42.53041,42.499363,-0.0077935895,41.869453,41.86682,0.007869608,39.614525,39.854755,0.06523927,0.009548476,0.007602611,0.0067571825,47.31801,0.2839111,0.3612443,-0.077333175,43.40646,42.53041,41.654366,0.041196242,0.31081796,3.36788e+07,0.8116085,2.93304e+07,0.9319341,2.69815e+07,1.0130645,2.0,22.0,3.0,1.0,-0.057593912,-0.44833526,0.8148979,-0.849143,0.9752932,5.0,0.32489136,0.38248527,0.2926234,0.06511335,0.29034805,0.2252347,0.19172351,0.38176063,0.19003713,0.72340536,0.72340536,0.0,0.96415293,0.96415293,0.0,0
2017-03-23,41.78133,41.796227,41.364704,41.694923,6.5754e+07,0.0,0.0,GOOGL,-0.011944006,-0.034885176,-0.021204349,-0.013337189,42.505535,42.300262,-0.019070698,42.75591,42.49456,-0.024814911,42.50223,42.42275,-0.018994499,41.883,41.86008,-0.0044904826,39.64148,39.87311,0.051800396,0.009323056,0.008136981,0.007261157,39.9241,0.18660793,0.326317,-0.13970909,43.448544,42.50223,41.55592,0.04453004,0.07344529,4.24116e+07,1.5503777,3.32104e+07,1.9799219,2.88825e+07,2.2766035,3.0,23.0,3.0,1.0,0.080480136,0.13736853,0.5281868,-0.90235615,0.5681169,9.0,0.25426516,0.17378502,0.57194984,-0.057593912,0.32489136,0.38248527,0.12724808,0.16028333,0.033035252,-0.1352499,0.115197554,0.25044745,-0.33943647,0.0,0.33943647,0
2017-03-24,41.81162,41.91094,41.17104,41.47097,4.2114e+07,0.0,0.0,GOOGL,-0.0053712353,-0.042676806,-0.030496463,-0.014944325,42.135784,42.02383,-0.015777895,42.625458,42.308453,-0.027084453,42.470776,42.332104,-0.023540987,41.88824,41.844822,-0.009961553,39.664375,39.88905,0.045547083,0.0077781286,0.007874653,0.0073065744,37.14658,0.09038144,0.2791299,-0.18874845,43.510582,42.470776,41.43097,0.048965733,0.019235492,4.33612e+07,0.97123694,3.47486e+07,1.2119625,2.9642e+07,1.4207543,4.0,24.0,3.0,1.0,-0.13935657,-0.004823334,0.53168154,-0.90206563,0.61358553,6.0,0.11476526,0.25412184,0.63111293,0.080480136,0.25426516,0.17378502,0.06511335,0.29034805,0.2252347,0.19172351,0.38176063,0.19003713,0.72340536,0.72340536,0.0,1
2017-03-27,41.120888,41.780834,40.932686,41.638317,3.8692e+07,0.0,0.0,GOOGL,0.0040352796,-0.033874474,-0.030153362,-0.013134477,41.8438,41.89533,-0.004910667,42.496002,42.18661,-0.02018268,42.443066,42.26603,-0.018960651,41.89716,41.836723,-0.0061780685,39.688206,39.906498,0.049135763,0.00966765,0.00790918,0.0073567466,40.478836,0.027309947,0.2287659,-0.20145597,43.541954,42.443066,41.344177,0.0517817,0.1338349,4.49308e+07,0.86114645,3.62846e+07,1.0663477,3.05663e+07,1.2658385,0.0,27.0,3.0,1.0,-0.26884025,-0.18754514,0.5435265,-0.9978648,0.46854457,9.0,0.11781069,0.38665092,0.49553838,0.039069887,0.28717455,0.24810466,-0.13935657,0.11476526,0.25412184,-0.057593912,0.32489136,0.38248527,0.12724808,0.16028333,0.033035252,1
2017-03-28,41.69691,41.980457,41.328453,41.74359,3.0384e+07,0.0,0.0,GOOGL,0.002528301,-0.011186335,-0.029194692,-0.0050890977,41.74935,41.84475,-0.00013793429,42.37047,42.106064,-0.014795092,42.43239,42.216274,-0.01623283,41.906784,41.83307,-0.0038941898,39.71488,39.92482,0.05108182,0.0065091006,0.007978587,0.0072930884,42.542526,-0.014018325,0.18020906,-0.19422738,43.555046,42.43239,41.30973,0.052915134,0.19322896,4.08556e+07,0.7436924,3.71996e+07,0.81678295,3.07024e+07,0.98962945,1.0,28.0,3.0,1.0,-0.2924935,-0.26699278,0.33721974,-0.7128286,0.0766996,6.0,0.012783268,0.30527675,0.68193996,-0.26884025,0.11781069,0.38665092,0.021017367,0.2800835,0.25906613,0.080480136,0.25426516,0.17378502,0.06511335,0.29034805,0.2252347,1
2017-03-29,41.84886,42.287834,41.78083,42.202423,2.9146e+07,0.0,0.0,GOOGL,0.01099167,8.235251e-05,-0.021326862,-0.00803054,41.750046,41.963974,0.0108353915,42.2785,42.12358,-0.0017994316,42.415306,42.214954,-0.0050190226,41.92904,41.847553,0.006520119,39.74418,39.947536,0.0618517,0.008873986,0.008984871,0.0070108087,50.584347,-0.009636306,0.14223999,-0.15187629,43.541203,42.415306,41.289413,0.053089082,0.40546036,4.1218e+07,0.7071183,3.74484e+07,0.7782976,3.0341e+07,0.9606143,2.0,29.0,3.0,1.0,0.3872489,0.72158736,0.7597153,-0.7432563,0.84907717,4.0,0.57306296,0.18581407,0.24112295,-0.2924935,0.012783268,0.30527675,0.039069887,0.28717455,0.24810466,-0.13935657,0.11476526,0.25412184,-0.057593912,0.32489136,0.38248527,0
2017-03-30,42.3072,42.308193,42.048485,42.183056,1.8988e+07,0.0,0.0,GOOGL,-0.00045891246,0.01170724,-0.023586346,-0.00043551152,41.84767,42.037003,0.008014409,42.1766,42.134396,0.00015300719,42.414387,42.211918,-0.005454084,41.94936,41.86071,0.0055708904,39.773037,39.969833,0.060594298,0.0060219965,0.008900665,0.0067749782,50.264553,-0.007638248,0.11226434,-0.11990259,43.541046,42.414387,41.287727,0.053126294,0.39733738,3.18648e+07,0.59589267,3.71382e+07,0.51127946,3.00395e+07,0.63210106,3.0,30.0,3.0,1.0,-0.053382944,-0.16559628,0.6766914,-0.73626053,0.8539213,4.0,0.21503012,0.26841307,0.5165568,0.3872489,0.57306296,0.18581407,-0.26884025,0.11781069,0.38665092,0.021017367,0.2800835,0.25906613,0.080480136,0.25426516,0.17378502,0
2017-03-31,42.05146,42.187027,41.972507,42.09963,2.882e+07,0.0,0.0,GOOGL,-0.0019777473,0.015158997,-0.028164748,-0.001507578,41.973404,42.057877,0.0030072683,42.054592,42.128075,0.001070865,42.41121,42.20122,-0.0073466627,41.97263,41.87008,0.003025746,39.801743,39.991074,0.05773334,0.0050472845,0.008725415,0.00678675,48.83241,-0.012640952,0.08728328,-0.09992424,43.541206,42.41121,41.28121,0.05328765,0.36213198,2.9206e+07,0.98678356,3.62836e+07,0.79429823,3.04755e+07,0.9456777,4.0,31.0,3.0,1.0,0.27985436,0.30326602,0.4806537,-0.3094268,0.8831262,8.0,0.35904038,0.07918603,0.5617736,-0.053382944,0.21503012,0.26841307,-0.2924935,0.012783268,0.30527675,0.039069887,0.28717455,0.24810466,-0.13935657,0.11476526,0.25412184,1
2017-04-03,42.146812,42.655804,42.08623,42.544075,3.9388e+07,0.0,0.0,GOOGL,0.010557018,0.02175299,-0.012858354,0.011189048,42.154556,42.219944,0.009240289,41.999176,42.203712,0.01297403,42.434746,42.233875,0.0025763721,42.001015,41.89651,0.012929708,39.83464,40.016533,0.06801708,0.006105757,0.00962797,0.0071647945,56.021305,0.019038035,0.07363423,-0.054596197,43.554676,42.434746,41.31482,0.052783567,0.5488101,2.93452e+07,1.3422297,3.7138e+07,1.0605849,3.1397e+07,1.2545148,0.0,3.0,4.0,2.0,0.5265833,0.72518617,0.42396933,-0.30871698,0.997333,9.0,0.5608852,0.034301884,0.4048129,-0.25853187,0.16954991,0.42808178,0.27985436,0.35904038,0.07918603,0.3872489,0.57306296,0.18581407,-0.26884025,0.11781069,0.38665092,0
2017-04-04,42.10957,42.357857,42.085236,42.336506,2.697e+07,0.0,0.0,GOOGL,-0.0048789196,0.014203727,0.0028585042,0.0016684454,42.273136,42.258797,0.0014990187,42.011246,42.227856,0.0077422624,42.438274,42.24365,-0.0023980087,42.009098,41.913765,0.0077937273,39.871464,40.039673,0.061824683,0.0074107544,0.00709921,0.007199057,52.323914,0.027082574,0.0643239,-0.037241325,43.556408,42.438274,41.32014,0.05269461,0.45449233,2.86624e+07,0.940954,3.4759e+07,0.77591413,3.17068e+07,0.8506062,1.0,4.0,4.0,2.0,-0.042792004,0.06979112,0.7108858,-0.83407944,0.80154496,5.0,0.26368827,0.3064803,0.42983145,0.5265833,0.5608852,0.034301884,0.34483257,0.3805928,0.035760228,-0.053382944,0.21503012,0.26841307,-0.2924935,0.012783268,0.30527675,0
